fips,county_name,population,median_income,poverty_count,poverty_universe,poverty_rate
39053,"Gallia County, Ohio",29162,56455,4219,28495,14.81
39055,"Geauga County, Ohio",95479,100783,5490,94505,5.81
39057,"Greene County, Ohio",168531,85218,15757,161157,9.78
39059,"Guernsey County, Ohio",38283,55756,5965,37822,15.77
39061,"Hamilton County, Ohio",827878,70816,120229,809231,14.86
39063,"Hancock County, Ohio",74885,69699,7497,72990,10.27
39065,"Hardin County, Ohio",30527,58001,5153,28330,18.19
39067,"Harrison County, Ohio",14408,53851,2060,14144,14.56
39069,"Henry County, Ohio",27581,79267,2292,27190,8.43
39071,"Highland County, Ohio",43403,62008,6169,42780,14.42
39073,"Hocking County, Ohio",27938,61366,4723,27640,17.09
39075,"Holmes County, Ohio",44312,74774,3831,43496,8.81
39077,"Huron County, Ohio",58412,65972,6904,57747,11.96
39079,"Jackson County, Ohio",32588,58409,5659,32037,17.66
39081,"Jefferson County, Ohio",64855,56983,10603,62623,16.93
39083,"Knox County, Ohio",62888,73988,6530,59148,11.04
39085,"Lake County, Ohio",232101,77952,18731,229009,8.18
39087,"Lawrence County, Ohio",57385,54842,9902,56514,17.52
39089,"Licking County, Ohio",180311,81033,17873,176361,10.13
39091,"Logan County, Ohio",46140,69183,5158,45667,11.29
39093,"Lorain County, Ohio",314588,70693,39114,305901,12.79
39095,"Lucas County, Ohio",428748,60095,74739,419602,17.81
39097,"Madison County, Ohio",44126,83229,3809,39326,9.69
39099,"Mahoning County, Ohio",227063,55576,40423,221146,18.28
39101,"Marion County, Ohio",65145,57306,9145,59589,15.35
39103,"Medina County, Ohio",183049,92660,11133,181474,6.13
39105,"Meigs County, Ohio",22072,46701,4775,21661,22.04
39107,"Mercer County, Ohio",42438,78036,2555,41634,6.14
39109,"Miami County, Ohio",109549,74175,9345,108428,8.62
39111,"Monroe County, Ohio",13308,58962,1995,13183,15.13
39113,"Montgomery County, Ohio",535528,64403,77204,518197,14.9
39115,"Morgan County, Ohio",13758,55971,1936,13551,14.29
39117,"Morrow County, Ohio",35214,71047,3781,34782,10.87
39119,"Muskingum County, Ohio",86382,59203,13148,84075,15.64
39121,"Noble County, Ohio",14252,55360,1401,11999,11.68
39123,"Ottawa County, Ohio",40161,75728,3303,39546,8.35
39125,"Paulding County, Ohio",18800,68167,1783,18582,9.6
39127,"Perry County, Ohio",35474,64737,5141,34977,14.7
39129,"Pickaway County, Ohio",59407,72927,6668,55117,12.1
39131,"Pike County, Ohio",27080,49552,5309,26651,19.92
39133,"Portage County, Ohio",161421,72822,17567,154107,11.4
39135,"Preble County, Ohio",40802,71237,4553,40475,11.25
39137,"Putnam County, Ohio",34352,82785,2427,33993,7.14
39139,"Richland County, Ohio",125138,57649,16434,117888,13.94
39141,"Ross County, Ohio",76748,59819,12012,71490,16.8
39143,"Sandusky County, Ohio",58770,62500,7654,57801,13.24
39145,"Scioto County, Ohio",73118,49571,15618,69830,22.37
39147,"Seneca County, Ohio",54861,65020,6194,51998,11.91
39149,"Shelby County, Ohio",48007,72822,5268,47439,11.1
39151,"Stark County, Ohio",373764,65740,46553,365306,12.74
39153,"Summit County, Ohio",538087,71016,66926,529093,12.65
39155,"Trumbull County, Ohio",201367,55088,33135,197357,16.79
39157,"Tuscarawas County, Ohio",92585,64494,11848,91329,12.97
39159,"Union County, Ohio",65293,109506,3169,62579,5.06
39161,"Van Wert County, Ohio",28824,65344,2710,28476,9.52
39163,"Vinton County, Ohio",12686,53813,2083,12460,16.72
39165,"Warren County, Ohio",246364,107843,13008,239974,5.42
39167,"Washington County, Ohio",59318,61355,7429,57645,12.89
39169,"Wayne County, Ohio",116618,71769,9807,112277,8.73
39171,"Williams County, Ohio",36862,61834,4262,35698,11.94
39173,"Wood County, Ohio",131795,73124,15163,125940,12.04
39175,"Wyandot County, Ohio",21699,71878,1600,21376,7.49
40001,"Adair County, Oklahoma",19595,48028,4145,19235,21.55
40003,"Alfalfa County, Oklahoma",5685,67870,629,4495,13.99
40005,"Atoka County, Oklahoma",14255,52034,2257,12799,17.63
40007,"Beaver County, Oklahoma",5041,64266,483,4941,9.78
40009,"Beckham County, Oklahoma",22202,52323,4339,18726,23.17
40011,"Blaine County, Oklahoma",8603,59304,1157,7570,15.28
40013,"Bryan County, Oklahoma",47237,54280,7991,45961,17.39
40015,"Caddo County, Oklahoma",26626,52817,4782,25186,18.99
40017,"Canadian County, Oklahoma",162621,85427,13659,159392,8.57
40019,"Carter County, Oklahoma",48255,58856,7150,47388,15.09
40021,"Cherokee County, Oklahoma",47621,53668,8887,45948,19.34
40023,"Choctaw County, Oklahoma",14299,45456,3096,14066,22.01
40025,"Cimarron County, Oklahoma",2247,57204,234,2230,10.49
40027,"Cleveland County, Oklahoma",297545,74446,36484,284994,12.8
40029,"Coal County, Oklahoma",5275,48162,1111,5215,21.3
40031,"Comanche County, Oklahoma",121699,59000,19857,111880,17.75
40033,"Cotton County, Oklahoma",5475,60313,1230,5377,22.88
40035,"Craig County, Oklahoma",14215,50182,2599,13311,19.53
40037,"Creek County, Oklahoma",72353,61849,9901,71184,13.91
40039,"Custer County, Oklahoma",28332,57562,4408,26782,16.46
40041,"Delaware County, Oklahoma",41017,55114,7513,40412,18.59
40043,"Dewey County, Oklahoma",4433,60550,627,4347,14.42
40045,"Ellis County, Oklahoma",3717,56992,504,3641,13.84
40047,"Garfield County, Oklahoma",62322,67302,7645,60222,12.69
40049,"Garvin County, Oklahoma",25779,57127,3885,25332,15.34
40051,"Grady County, Oklahoma",55868,75730,6732,54652,12.32
40053,"Grant County, Oklahoma",4137,61824,543,4025,13.49
40055,"Greer County, Oklahoma",5498,60183,658,4480,14.69
40057,"Harmon County, Oklahoma",2452,54286,402,2370,16.96
40059,"Harper County, Oklahoma",3231,59191,502,3150,15.94
40061,"Haskell County, Oklahoma",11667,49930,2306,11540,19.98
40063,"Hughes County, Oklahoma",13411,47923,2463,11783,20.9
40065,"Jackson County, Oklahoma",24730,61497,3813,23875,15.97
40067,"Jefferson County, Oklahoma",5377,48750,1191,5229,22.78
40069,"Johnston County, Oklahoma",10334,50911,2167,9877,21.94
40071,"Kay County, Oklahoma",43731,56673,6616,42570,15.54
40073,"Kingfisher County, Oklahoma",15288,70617,1757,15014,11.7
40075,"Kiowa County, Oklahoma",8458,42063,2069,8271,25.02
40077,"Latimer County, Oklahoma",9495,41048,1748,9113,19.18
40079,"Le Flore County, Oklahoma",48728,50027,9405,47067,19.98
40081,"Lincoln County, Oklahoma",33917,59425,5515,33463,16.48
40083,"Logan County, Oklahoma",50905,82735,6747,49334,13.68
40085,"Love County, Oklahoma",10196,62940,1491,10088,14.78
40087,"McClain County, Oklahoma",43779,84778,3396,43498,7.81
40089,"McCurtain County, Oklahoma",30825,50175,6423,30456,21.09
40091,"McIntosh County, Oklahoma",19237,46203,3944,18874,20.9
40093,"Major County, Oklahoma",7656,69229,855,7497,11.4
40095,"Marshall County, Oklahoma",15628,56495,2548,15424,16.52
40097,"Mayes County, Oklahoma",39406,57279,6829,38793,17.6
40099,"Murray County, Oklahoma",13807,61904,1704,13311,12.8
40101,"Muskogee County, Oklahoma",66471,51999,12691,62560,20.29
40103,"Noble County, Oklahoma",10909,70071,1220,10635,11.47
40105,"Nowata County, Oklahoma",9392,52679,1516,9252,16.39
40107,"Okfuskee County, Oklahoma",11304,45441,2802,10235,27.38
40109,"Oklahoma County, Oklahoma",800487,65374,123302,784712,15.71
40111,"Okmulgee County, Oklahoma",36922,53123,6254,35491,17.62
40113,"Osage County, Oklahoma",45963,60482,5591,44243,12.64
40115,"Ottawa County, Oklahoma",30360,48656,6047,29194,20.71
40117,"Pawnee County, Oklahoma",15689,57551,2625,15437,17.0
40119,"Payne County, Oklahoma",82290,48937,17305,72500,23.87
40121,"Pittsburg County, Oklahoma",43629,54787,7553,41411,18.24
40123,"Pontotoc County, Oklahoma",38158,62564,4641,36961,12.56
40125,"Pottawatomie County, Oklahoma",73011,60828,10879,69372,15.68
40127,"Pushmataha County, Oklahoma",10787,44634,2508,10594,23.67
40129,"Roger Mills County, Oklahoma",3378,62721,517,3351,15.43
40131,"Rogers County, Oklahoma",97235,77688,9128,95453,9.56
40133,"Seminole County, Oklahoma",23550,46191,5106,22751,22.44
40135,"Sequoyah County, Oklahoma",39676,49795,7967,39223,20.31
40137,"Stephens County, Oklahoma",43314,60236,7464,42574,17.53
40139,"Texas County, Oklahoma",20880,59275,3787,20441,18.53
40141,"Tillman County, Oklahoma",6967,47445,1160,6753,17.18
40143,"Tulsa County, Oklahoma",673708,67317,97074,662257,14.66
40145,"Wagoner County, Oklahoma",84339,78520,7797,83725,9.31
40147,"Washington County, Oklahoma",52895,61205,7541,51546,14.63
40149,"Washita County, Oklahoma",10857,61980,1336,10584,12.62
40151,"Woods County, Oklahoma",8619,50512,1463,7674,19.06
40153,"Woodward County, Oklahoma",20260,65060,2149,19421,11.07
41001,"Baker County, Oregon",16796,57844,2252,16336,13.79
41003,"Benton County, Oregon",96359,76011,17389,90549,19.2
41005,"Clackamas County, Oregon",422308,100360,31386,419386,7.48
41007,"Clatsop County, Oregon",41343,68705,5038,40882,12.32
41009,"Columbia County, Oregon",53178,86359,4578,52475,8.72
41011,"Coos County, Oregon",64832,60313,9935,63706,15.6
41013,"Crook County, Oregon",25651,81675,2475,25529,9.69
41015,"Curry County, Oregon",23463,64769,3094,23279,13.29
41017,"Deschutes County, Oregon",203026,87640,18793,201362,9.33
41019,"Douglas County, Oregon",111807,58983,17284,110502,15.64
41021,"Gilliam County, Oregon",2002,64219,248,1964,12.63
41023,"Grant County, Oregon",7238,59800,1071,7040,15.21
41025,"Harney County, Oregon",7515,48338,942,7366,12.79
41027,"Hood River County, Oregon",23958,82095,1306,23778,5.49
41029,"Jackson County, Oregon",222563,71443,27295,219557,12.43
41031,"Jefferson County, Oregon",24973,73051,2811,23932,11.75
41033,"Josephine County, Oregon",88069,59097,13713,86864,15.79
41035,"Klamath County, Oregon",69812,59353,12598,68818,18.31
41037,"Lake County, Oregon",8254,61222,1379,7732,17.83
41039,"Lane County, Oregon",382628,69311,57161,374196,15.28
41041,"Lincoln County, Oregon",50632,61314,7888,50126,15.74
41043,"Linn County, Oregon",129794,73396,16414,128257,12.8
41045,"Malheur County, Oregon",31701,49902,5025,28163,17.84
41047,"Marion County, Oregon",346532,74624,44208,336822,13.13
41049,"Morrow County, Oregon",12249,70217,1730,12201,14.18
41051,"Multnomah County, Oregon",803863,86247,98908,789721,12.52
41053,"Polk County, Oregon",88553,81318,10581,86433,12.24
41055,"Sherman County, Oregon",1908,59500,341,1908,17.87
41057,"Tillamook County, Oregon",27471,66551,3197,26651,12.0
41059,"Umatilla County, Oregon",80087,68958,9606,76258,12.6
41061,"Union County, Oregon",26192,64212,4065,25714,15.81
41063,"Wallowa County, Oregon",7532,65559,581,7445,7.8
41065,"Wasco County, Oregon",26603,63602,3160,26001,12.15
41067,"Washington County, Oregon",600266,104434,47458,594672,7.98
41069,"Wheeler County, Oregon",1434,51250,142,1417,10.02
41071,"Yamhill County, Oregon",108122,87084,10684,102776,10.4
42001,"Adams County, Pennsylvania",105183,81071,8439,100770,8.37
42003,"Allegheny County, Pennsylvania",1240476,76393,135306,1206516,11.21
42005,"Armstrong County, Pennsylvania",65069,64295,7258,64426,11.27
42007,"Beaver County, Pennsylvania",166993,70156,16575,164217,10.09
42009,"Bedford County, Pennsylvania",47503,60302,5151,46922,10.98
42011,"Berks County, Pennsylvania",429989,77684,48747,417018,11.69
42013,"Blair County, Pennsylvania",121854,60594,15388,118154,13.02
42015,"Bradford County, Pennsylvania",59971,62482,7968,59251,13.45
42017,"Bucks County, Pennsylvania",645993,111951,38691,637180,6.07
42019,"Butler County, Pennsylvania",195870,86775,15175,190654,7.96
42021,"Cambria County, Pennsylvania",132355,56292,17864,126143,14.16
42023,"Cameron County, Pennsylvania",4475,47681,712,4441,16.03
42025,"Carbon County, Pennsylvania",65191,67877,7697,63884,12.05
42027,"Centre County, Pennsylvania",158041,72748,23282,137695,16.91
42029,"Chester County, Pennsylvania",540896,123041,31305,527321,5.94
42031,"Clarion County, Pennsylvania",37297,60668,4996,35871,13.93
42033,"Clearfield County, Pennsylvania",78902,60181,10219,74160,13.78
42035,"Clinton County, Pennsylvania",37707,58842,5114,36029,14.19
42037,"Columbia County, Pennsylvania",65055,61992,9592,61071,15.71
42039,"Crawford County, Pennsylvania",83189,60254,10152,79167,12.82
42041,"Cumberland County, Pennsylvania",264422,85634,19473,251233,7.75
42043,"Dauphin County, Pennsylvania",287484,74159,34738,282730,12.29
42045,"Delaware County, Pennsylvania",576195,88576,56407,554609,10.17
42047,"Elk County, Pennsylvania",30703,64103,2756,30330,9.09
42049,"Erie County, Pennsylvania",269544,61476,39543,256456,15.42
42051,"Fayette County, Pennsylvania",126967,56093,21411,122714,17.45
42053,"Forest County, Pennsylvania",6785,50061,646,4396,14.7
42055,"Franklin County, Pennsylvania",156626,74946,11995,154579,7.76
42057,"Fulton County, Pennsylvania",14545,64798,1694,14454,11.72
42059,"Greene County, Pennsylvania",35265,66870,4017,32035,12.54
42061,"Huntingdon County, Pennsylvania",43844,65429,4293,38887,11.04
42063,"Indiana County, Pennsylvania",83213,58739,9985,77986,12.8
42065,"Jefferson County, Pennsylvania",44099,56898,6594,43216,15.26
42067,"Juniata County, Pennsylvania",23419,63923,2310,23120,9.99
42069,"Lackawanna County, Pennsylvania",215834,64691,29224,208111,14.04
42071,"Lancaster County, Pennsylvania",555151,83703,47050,540613,8.7
42073,"Lawrence County, Pennsylvania",85423,60779,9628,83098,11.59
42075,"Lebanon County, Pennsylvania",143592,76350,14793,139884,10.58
42077,"Lehigh County, Pennsylvania",375408,77493,43403,366220,11.85
42079,"Luzerne County, Pennsylvania",325978,62321,48562,314647,15.43
42081,"Lycoming County, Pennsylvania",113570,64412,13456,107486,12.52
42083,"McKean County, Pennsylvania",40149,61705,5137,37435,13.72
42085,"Mercer County, Pennsylvania",109852,60614,13135,103005,12.75
42087,"Mifflin County, Pennsylvania",46074,61415,7255,45229,16.04
42089,"Monroe County, Pennsylvania",167784,82374,18566,164816,11.26
42091,"Montgomery County, Pennsylvania",861225,111521,54662,840078,6.51
42093,"Montour County, Pennsylvania",18079,72926,1509,17209,8.77
42095,"Northampton County, Pennsylvania",315927,86687,26577,303305,8.76
42097,"Northumberland County, Pennsylvania",90925,57948,10671,87154,12.24
42099,"Perry County, Pennsylvania",45988,78824,3651,45426,8.04
42101,"Philadelphia County, Pennsylvania",1582432,60698,338466,1538247,22.0
42103,"Pike County, Pennsylvania",59691,79318,5482,59153,9.27
42105,"Potter County, Pennsylvania",16276,59840,1881,16033,11.73
42107,"Schuylkill County, Pennsylvania",143259,66901,17055,136167,12.53
42109,"Snyder County, Pennsylvania",39711,68435,3143,36678,8.57
42111,"Somerset County, Pennsylvania",73255,59378,7702,68875,11.18
42113,"Sullivan County, Pennsylvania",5849,64758,620,5631,11.01
42115,"Susquehanna County, Pennsylvania",38349,66930,4146,37913,10.94
42117,"Tioga County, Pennsylvania",41078,62932,4766,40246,11.84
42119,"Union County, Pennsylvania",42570,72894,3290,34046,9.66
42121,"Venango County, Pennsylvania",50096,61626,6290,49091,12.81
42123,"Warren County, Pennsylvania",38174,59013,4271,37483,11.39
42125,"Washington County, Pennsylvania",209778,77487,19123,204399,9.36
42127,"Wayne County, Pennsylvania",51189,62182,5845,47922,12.2
42129,"Westmoreland County, Pennsylvania",353345,72468,34698,346431,10.02
42131,"Wyoming County, Pennsylvania",26075,70268,2871,25264,11.36
42133,"York County, Pennsylvania",459312,82238,38560,450318,8.56
44001,"Bristol County, Rhode Island",50568,110926,3189,47001,6.78
44003,"Kent County, Rhode Island",170658,91278,12500,169107,7.39
44005,"Newport County, Rhode Island",85095,100859,7027,81547,8.62
44007,"Providence County, Rhode Island",658977,78204,82273,631780,13.02
44009,"Washington County, Rhode Island",130073,102478,9901,124063,7.98
45001,"Abbeville County, South Carolina",24352,52112,3318,23529,14.1
45003,"Aiken County, South Carolina",171949,67940,23440,169202,13.85
45005,"Allendale County, South Carolina",7738,31603,1824,6889,26.48
45007,"Anderson County, South Carolina",207218,64683,29358,204052,14.39
45009,"Bamberg County, South Carolina",13164,43206,2676,12386,21.61
45011,"Barnwell County, South Carolina",20565,41800,5750,20153,28.53
45013,"Beaufort County, South Carolina",192123,84819,19494,185923,10.48
45015,"Berkeley County, South Carolina",238723,82327,24152,234092,10.32
45017,"Calhoun County, South Carolina",14150,56690,2267,13920,16.29
45019,"Charleston County, South Carolina",414711,84320,47041,404116,11.64
45021,"Cherokee County, South Carolina",56299,49047,10191,55206,18.46
45023,"Chester County, South Carolina",32177,51216,6177,31979,19.32
45025,"Chesterfield County, South Carolina",43575,47620,8685,43075,20.16
45027,"Clarendon County, South Carolina",31037,48887,5501,29659,18.55
45029,"Colleton County, South Carolina",38623,48779,7055,37756,18.69
45031,"Darlington County, South Carolina",62754,47419,12500,61593,20.29
45033,"Dillon County, South Carolina",28031,44038,8057,27571,29.22
45035,"Dorchester County, South Carolina",164322,76896,18643,161762,11.52
45037,"Edgefield County, South Carolina",26508,67092,4003,24354,16.44
45039,"Fairfield County, South Carolina",20741,46972,3460,20435,16.93
